cod;pais;cidade;veiculo;timestamp_resp;genero;renda_familiar;local_residencia;posse_bicicleta;posse_bicicleta_eletrica;posse_patinete_eletrica;posse_motocicleta;posse_automovel;posse_nenhum_desses;motivo;migracao_modal;m_caminhada;m_app_taxi;m_automovel;m_onibus_local;m_onibus_corredor;m_metro_trem;m_nao;integracao;i_metro;i_trem;i_onibus;i_fretado;i_automovel;i_app_taxi;i_nao;acidente;a_caminhada;a_bicicleta_propria;a_bicicleta_compartilhada;a_patinete_compartilhada;a_motocicleta;a_automovel;a_transporte_coletivo;a_nao;calcadas_largas_planas;ciclovias_ciclofaixas;traffic_calming;respeito_motoristas;capacete
Y6177;BR;SAO PAULO;PATINETE;01/04/2019 19:40;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;SIM;0;0;0;0;1;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6178;BR;SAO PAULO;PATINETE;01/04/2019 19:50;FEMININO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; SIM;1;0;0;0;0;1;0;0;5;4;2;3;1
Y6179;BR;SAO PAULO;PATINETE;01/04/2019 19:52;MASCULINO;DE 10 A 20 SM;DENTRO;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6180;BR;SAO PAULO;BICICLETA;01/04/2019 19:57;MASCULINO;DE 05 A 10 SM;FORA - CENTRO;0;0;0;0;1;0;OUTROS;SIM;1;1;0;1;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;1;2
Y6181;BR;SAO PAULO;PATINETE;01/04/2019 20:17;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y6182;BR;SAO PAULO;BICICLETA;01/04/2019 20:30;MASCULINO;ATE 01 SM;FORA - ZONA SUL;0;0;0;0;0;1;OUTROS;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; SIM;0;0;0;0;0;1;0;0;4;2;3;1;5
Y6183;BR;SAO PAULO;PATINETE;01/04/2019 20:34;FEMININO;DE 01 A 02 SM;FORA - CENTRO;0;0;0;1;0;0;OUTROS;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;2;3;4;1
Y6184;BR;SAO PAULO;PATINETE;01/04/2019 20:40;FEMININO;DE 02 A 03 SM;FORA - ZONA SUL;1;0;0;0;0;0;OUTROS;SIM;0;0;0;1;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y6185;BR;SAO PAULO;PATINETE;01/04/2019 20:48;MASCULINO;DE 01 A 02 SM;FORA - ZONA NORTE;0;0;0;0;0;1;TRABALHO;SIM;0;0;0;1;0;0;0; SIM;1;1;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;1;2;3
Y6186;BR;SAO PAULO;PATINETE;01/04/2019 20:59;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6187;BR;SAO PAULO;PATINETE;01/04/2019 21:24;MASCULINO;DE 05 A 10 SM;DENTRO;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6188;BR;SAO PAULO;BICICLETA;01/04/2019 21:29;FEMININO;DE 03 A 05 SM;DENTRO;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;1;3;2
Y6189;BR;SAO PAULO;PATINETE;01/04/2019 21:30;MASCULINO;DE 05 A 10 SM;DENTRO;0;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y6190;BR;SAO PAULO;PATINETE;01/04/2019 21:32;FEMININO;DE 01 A 02 SM;FORA - ZONA LESTE;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0; NAO;0;0;0;0;0;0;0;1;5;3;2;1;4
Y6191;BR;SAO PAULO;PATINETE;01/04/2019 21:34;MASCULINO;DE 05 A 10 SM;FORA - ZONA OESTE;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;4;3;5
Y6192;BR;SAO PAULO;PATINETE;01/04/2019 21:53;MASCULINO;ATE 01 SM;DENTRO;1;0;0;0;0;0;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;2;3;1
Y6193;BR;SAO PAULO;BICICLETA;01/04/2019 21:56;FEMININO;DE 01 A 02 SM;DENTRO;0;0;0;0;0;1;EDUCACAO;SIM;1;1;0;1;0;0;0; SIM;1;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;2;3;1;5
Y6194;BR;SAO PAULO;BICICLETA;01/04/2019 21:58;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;2;4;3;5;1
Y6195;BR;SAO PAULO;BICICLETA;01/04/2019 22:05;FEMININO;MAIS DE 20 SM;DENTRO;0;0;0;0;0;1;TRABALHO;SIM;0;1;0;0;0;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6196;BR;SAO PAULO;PATINETE;01/04/2019 22:10;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;1;0;0;1;0;0;TRABALHO;SIM;1;1;0;0;1;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y6197;BR;SAO PAULO;PATINETE;01/04/2019 22:15;MASCULINO;MAIS DE 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;1;1;1;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;5;4;2;3;1
Y6198;BR;SAO PAULO;BICICLETA;01/04/2019 22:30;MASCULINO;DE 05 A 10 SM;FORA - CENTRO;1;0;0;0;1;0;TRABALHO;SIM;0;0;0;0;1;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;4;2;3;5
Y6199;BR;SAO PAULO;BICICLETA;01/04/2019 22:44;MASCULINO;DE 03 A 05 SM;FORA - ZONA OESTE;1;0;0;0;0;0;LAZER;SIM;1;0;0;1;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;2;3;1;4
Y6200;BR;SAO PAULO;PATINETE;01/04/2019 22:58;MASCULINO;DE 03 A 05 SM;FORA - ZONA OESTE;0;0;0;1;0;0;COMPRAS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;1;2;3;4;5
Y6201;BR;SAO PAULO;PATINETE;01/04/2019 23:04;MASCULINO;DE 10 A 20 SM;FORA - ZONA OESTE;1;0;0;1;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;1;2;3;4;5
Y6202;BR;SAO PAULO;BICICLETA;01/04/2019 23:06;MASCULINO;ATE 01 SM;FORA - CENTRO;0;0;0;0;0;1;EDUCACAO;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;3;4;2;1
Y6203;BR;SAO PAULO;PATINETE;01/04/2019 23:06;MASCULINO;DE 03 A 05 SM;FORA - ZONA NORTE;1;0;0;0;0;0;TRABALHO;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y6204;BR;SAO PAULO;PATINETE;01/04/2019 23:16;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;1;0;OUTROS;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;4;5;2;3;1
Y6205;BR;SAO PAULO;PATINETE;01/04/2019 23:24;MASCULINO;DE 05 A 10 SM;FORA - ZONA OESTE;1;0;0;0;0;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6206;BR;SAO PAULO;PATINETE;01/04/2019 23:59;MASCULINO;MAIS DE 20 SM;FORA - ZONA LESTE;1;0;0;0;1;0;OUTROS;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;3;5;4;2;1
Y6207;BR;SAO PAULO;BICICLETA;02/04/2019 00:01;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;1;2;4;3
Y6208;BR;SAO PAULO;BICICLETA;02/04/2019 01:29;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;1;0;0;1;1;0;OUTROS;NAO;0;0;0;0;0;0;1; SIM;0;0;1;0;0;0;0; SIM;0;0;0;0;1;0;0;0;3;2;5;1;4
Y6209;BR;SAO PAULO;BICICLETA;02/04/2019 05:08;FEMININO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;4;3;1;5
Y6210;BR;SAO PAULO;PATINETE;02/04/2019 06:10;MASCULINO;DE 03 A 05 SM;DENTRO;1;0;0;1;1;0;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;4;2;1;5
Y6211;BR;SAO PAULO;PATINETE;02/04/2019 06:30;FEMININO;ATE 01 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0; SIM;1;0;0;0;0;0;0;0;1;2;5;3;4
Y6212;BR;SAO PAULO;PATINETE;02/04/2019 06:35;MASCULINO;DE 05 A 10 SM;FORA - ZONA OESTE;0;0;0;0;1;0;TRABALHO;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;2;1;5;4;3
Y6213;BR;SAO PAULO;PATINETE;02/04/2019 06:51;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;0;0;0;0;0;1;TRABALHO;SIM;0;0;0;1;1;1;0; SIM;0;0;0;1;0;0;0; NAO;0;0;0;0;0;0;0;1;3;4;2;1;5
Y6214;BR;SAO PAULO;BICICLETA;02/04/2019 06:54;MASCULINO;DE 03 A 05 SM;FORA - ZONA OESTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;0;0;0;0;1;4;2;5;3
Y6215;BR;SAO PAULO;PATINETE;02/04/2019 07:00;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;1;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;1;2;3
Y6216;BR;SAO PAULO;PATINETE;02/04/2019 07:02;MASCULINO;DE 10 A 20 SM;DENTRO;1;0;0;0;1;0;OUTROS;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;3;5;4;2;1
Y6217;BR;SAO PAULO;PATINETE;02/04/2019 07:08;FEMININO;DE 02 A 03 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;SIM;1;0;0;1;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;1;4;5;2
Y6218;BR;SAO PAULO;PATINETE;02/04/2019 07:14;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;1;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;1;2;3
Y6219;BR;SAO PAULO;BICICLETA;02/04/2019 07:23;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;1;0;0; SIM;1;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6220;BR;SAO PAULO;BICICLETA;02/04/2019 07:28;MASCULINO;DE 05 A 10 SM;DENTRO;0;0;0;0;0;1;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;5;1;4;3
Y6221;BR;SAO PAULO;PATINETE;02/04/2019 07:39;MASCULINO;DE 05 A 10 SM;FORA - CENTRO;0;0;0;1;1;0;TRABALHO;SIM;1;1;1;0;0;0;0; SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;5;4
Y6222;BR;SAO PAULO;PATINETE;02/04/2019 08:10;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y6223;BR;SAO PAULO;PATINETE;02/04/2019 08:24;FEMININO;DE 02 A 03 SM;FORA - ZONA LESTE;0;0;0;0;1;0;TRABALHO;SIM;1;1;0;0;0;1;0; SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;4;3;5
Y6224;BR;SAO PAULO;BICICLETA;02/04/2019 08:30;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;1;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6225;BR;SAO PAULO;BICICLETA;02/04/2019 08:41;FEMININO;DE 05 A 10 SM;DENTRO;1;0;0;0;0;0;TRABALHO;SIM;1;1;0;0;1;1;0; NAO;0;0;0;0;0;0;1; SIM;1;1;0;0;0;0;0;0;5;2;4;1;3
Y6226;BR;SAO PAULO;BICICLETA;02/04/2019 08:46;FEMININO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;EDUCACAO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;2;3;1
Y6227;BR;SAO PAULO;PATINETE;02/04/2019 08:50;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;1;0;0;0;0;0;OUTROS;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;3;1;4;2
Y6228;BR;SAO PAULO;PATINETE;02/04/2019 08:54;MASCULINO;DE 01 A 02 SM;DENTRO;0;0;0;0;1;0;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;1;2;5;4
Y6229;BR;SAO PAULO;BICICLETA;02/04/2019 08:58;MASCULINO;DE 05 A 10 SM;FORA - ZONA LESTE;1;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;2;5;1;3
Y6230;BR;SAO PAULO;PATINETE;02/04/2019 09:09;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;1;0;0;1;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;5;3;2;4;1
Y6231;BR;SAO PAULO;PATINETE;02/04/2019 09:10;FEMININO;DE 03 A 05 SM;DENTRO;0;1;0;0;0;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y6232;BR;SAO PAULO;PATINETE;02/04/2019 09:11;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;1;2;3
Y6233;BR;SAO PAULO;BICICLETA;02/04/2019 09:11;FEMININO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;3;2;1;4
Y6234;BR;SAO PAULO;PATINETE;02/04/2019 09:13;FEMININO;DE 10 A 20 SM;DENTRO;0;0;0;0;1;0;OUTROS;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;5;4;1;3;2
Y6235;BR;SAO PAULO;BICICLETA;02/04/2019 09:18;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;4;3;5
Y6236;BR;SAO PAULO;PATINETE;02/04/2019 09:23;FEMININO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;1;2;5;3;4
Y6237;BR;SAO PAULO;BICICLETA;02/04/2019 09:26;MASCULINO;DE 10 A 20 SM;FORA - ZONA LESTE;0;0;0;0;1;0;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y6238;BR;SAO PAULO;BICICLETA;02/04/2019 09:33;MASCULINO;DE 03 A 05 SM;FORA - ZONA NORTE;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;2;4;1;5
Y6239;BR;SAO PAULO;BICICLETA;02/04/2019 09:39;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;0;1;0;OUTROS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;2;1;3
Y6240;BR;SAO PAULO;BICICLETA;02/04/2019 09:42;FEMININO;ATE 01 SM;DENTRO;0;0;0;0;0;1;EDUCACAO;SIM;1;0;0;1;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;1;2;3
Y6241;BR;SAO PAULO;PATINETE;02/04/2019 09:46;MASCULINO;DE 05 A 10 SM;DENTRO;1;0;0;0;1;0;OUTROS;SIM;1;1;0;0;1;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;2;3;5;1
Y6242;BR;SAO PAULO;BICICLETA;02/04/2019 09:47;FEMININO;DE 03 A 05 SM;FORA - ZONA OESTE;0;0;0;1;0;0;TRABALHO;SIM;0;0;1;1;0;1;0; SIM;0;0;0;0;1;0;0; SIM;0;0;0;0;1;1;0;0;2;5;3;4;1
Y6243;BR;SAO PAULO;PATINETE;02/04/2019 09:54;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;1;0;OUTROS;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6244;BR;SAO PAULO;PATINETE;02/04/2019 10:01;MASCULINO;DE 05 A 10 SM;FORA - ZONA OESTE;0;0;0;0;1;0;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6245;BR;SAO PAULO;PATINETE;02/04/2019 10:03;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;3;5;4;1
Y6246;BR;SAO PAULO;PATINETE;02/04/2019 10:11;FEMININO;DE 03 A 05 SM;FORA - ZONA NORTE;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;5;1;4;3;2
Y6247;BR;SAO PAULO;PATINETE;02/04/2019 10:16;MASCULINO;DE 03 A 05 SM;FORA - CENTRO;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0; NAO;0;0;0;0;0;0;0;1;1;4;2;5;3
Y6248;BR;SAO PAULO;PATINETE;02/04/2019 10:32;MASCULINO;DE 02 A 03 SM;DENTRO;1;0;0;0;0;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;5;1;2;4
Y6249;BR;SAO PAULO;BICICLETA;02/04/2019 10:46;MASCULINO;DE 01 A 02 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;SIM;1;0;0;0;0;1;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y6250;BR;SAO PAULO;BICICLETA;02/04/2019 10:48;MASCULINO;DE 03 A 05 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;1;1;1;1;1;1;0; SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;5;4;2;1
Y6251;BR;SAO PAULO;PATINETE;02/04/2019 10:58;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;1;0;0;1;1;0;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;2;1;4;3;5
Y6252;BR;SAO PAULO;PATINETE;02/04/2019 11:04;MASCULINO;DE 10 A 20 SM;FORA - ZONA OESTE;0;0;0;1;0;0;OUTROS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y6253;BR;SAO PAULO;BICICLETA;02/04/2019 11:14;MASCULINO;DE 10 A 20 SM;FORA - ZONA NORTE;0;0;0;0;1;0;TRABALHO;SIM;1;1;0;1;0;0;0; SIM;0;0;0;0;0;1;0; NAO;0;0;0;0;0;0;0;1;4;1;3;2;5
Y6254;BR;SAO PAULO;PATINETE;02/04/2019 11:27;FEMININO;DE 10 A 20 SM;DENTRO;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y6255;BR;SAO PAULO;PATINETE;02/04/2019 11:34;MASCULINO;ATE 01 SM;DENTRO;0;0;1;0;0;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6256;BR;SAO PAULO;PATINETE;02/04/2019 11:46;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;3;4;1;2
Y6257;BR;SAO PAULO;PATINETE;02/04/2019 11:46;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;COMPRAS;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;1;2;3;5
Y6258;BR;SAO PAULO;BICICLETA;02/04/2019 11:51;MASCULINO;DE 05 A 10 SM;DENTRO;0;0;0;0;0;1;COMPRAS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;2;3;1
Y6259;BR;SAO PAULO;PATINETE;02/04/2019 11:52;FEMININO;DE 05 A 10 SM;DENTRO;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y6260;BR;SAO PAULO;PATINETE;02/04/2019 11:54;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;1;0;0;1;0;0;OUTROS;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; SIM;0;1;1;0;1;1;0;0;2;1;4;3;5
Y6261;BR;SAO PAULO;PATINETE;02/04/2019 11:58;MASCULINO;ATE 01 SM;FORA - ZONA NORTE;0;0;0;1;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;1;5;2;3
Y6262;BR;SAO PAULO;PATINETE;02/04/2019 11:58;MASCULINO;DE 05 A 10 SM;FORA - ZONA LESTE;1;0;0;0;0;0;LAZER;SIM;0;0;0;1;1;1;0; SIM;1;1;1;0;0;0;0; SIM;1;0;0;0;0;0;0;0;4;2;5;1;3
Y6263;BR;SAO PAULO;BICICLETA;02/04/2019 11:59;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;1;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;5;3;2;4
Y6264;BR;SAO PAULO;BICICLETA;02/04/2019 11:59;MASCULINO;DE 10 A 20 SM;DENTRO;0;0;0;0;0;1;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;2;4;1;5
Y6265;BR;SAO PAULO;PATINETE;02/04/2019 12:00;MASCULINO;DE 05 A 10 SM;DENTRO;0;0;0;0;0;1;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y6266;BR;SAO PAULO;PATINETE;02/04/2019 12:03;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;1;0;OUTROS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;4;3;5
Y6267;BR;SAO PAULO;BICICLETA;02/04/2019 12:04;FEMININO;DE 10 A 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;1;1;0;1;0;1;0; SIM;1;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;5;1;3;4
Y6268;BR;SAO PAULO;PATINETE;02/04/2019 12:08;MASCULINO;DE 10 A 20 SM;FORA - ZONA LESTE;0;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;1;0;0;0;0;5;4;1;2;3
Y6269;BR;SAO PAULO;PATINETE;02/04/2019 12:12;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;1;2;5;4;3
